source_path,destination_path,source_type,classification,operation
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/labels-to-names.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/labels-to-names.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/typesMap.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/typesMap.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/Changelog.md,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/Changelog.md,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_EXPORT_20260411_175532/raw/.package-lock.json,/home/shane/Desktop/Projects/PsyNova/exports/PsyNova_EXPORT_20260411_175532/raw/.package-lock.json,export,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/manifest.json,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/manifest.json,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/RESCUE_REPORT.txt,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/RESCUE_REPORT.txt,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/main.ts,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/main.ts,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/session_bootstrap.sh,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/session_bootstrap.sh,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/SHANE Profiles.README,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/SHANE Profiles.README,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/README.md,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/README.md,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/PORT_3000_POLICY.md,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/PORT_3000_POLICY.md,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/.cursorrules,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/.cursorrules,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/docker-compose.yml,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/docker-compose.yml,rescue,unique recovery artifact,copied
/home/shane/Desktop/Projects/PsyNova_Rescue_Packet_20260411_171436/found/lunch_autopilot.sh,/home/shane/Desktop/Projects/PsyNova/recovery/PsyNova_Rescue_Packet_20260411_171436/found/lunch_autopilot.sh,rescue,unique recovery artifact,copied
